startDateTime,endDateTime,tempTripleMean,tempTripleMinimum,tempTripleMaximum,tempTripleVariance,tempTripleNumPts,tempTripleExpUncert,tempTripleStdErMean,finalQF
"2022-03-05T03:30:00Z","2022-03-05T04:00:00Z",2.2421,2.1206,2.3581,0.0026,1800.0000,0.1378,0.0012,0
"2022-03-05T04:00:00Z","2022-03-05T04:30:00Z",2.1881,1.9870,2.3579,0.0086,1800.0000,0.1379,0.0022,0
"2022-03-05T04:30:00Z","2022-03-05T05:00:00Z",2.0335,1.9228,2.1207,0.0014,1800.0000,0.1376,0.0009,0
"2022-03-05T05:00:00Z","2022-03-05T05:30:00Z",2.0762,1.9752,2.1842,0.0023,1800.0000,0.1377,0.0011,0
"2022-03-05T05:30:00Z","2022-03-05T06:00:00Z",2.0264,1.8968,2.1837,0.0024,1800.0000,0.1377,0.0012,0
"2022-03-05T06:00:00Z","2022-03-05T06:30:00Z",2.2825,2.1845,2.3897,0.0026,1800.0000,0.1378,0.0012,0
"2022-03-05T06:30:00Z","2022-03-05T07:00:00Z",2.5719,2.3129,2.7846,0.0183,1800.0000,0.1382,0.0032,0
"2022-03-05T07:00:00Z","2022-03-05T07:30:00Z",2.7852,2.6643,2.8801,0.0018,1800.0000,0.1380,0.0010,0
"2022-03-05T07:30:00Z","2022-03-05T08:00:00Z",2.8147,2.7606,2.8736,0.0006,1800.0000,0.1380,0.0006,0
"2022-03-05T08:00:00Z","2022-03-05T08:30:00Z",2.6071,2.4011,2.8095,0.0129,1800.0000,0.1381,0.0027,0
"2022-03-05T08:30:00Z","2022-03-05T09:00:00Z",2.7960,2.6991,2.9245,0.0030,1800.0000,0.1380,0.0013,0
"2022-03-05T09:00:00Z","2022-03-05T09:30:00Z",2.9131,2.8032,2.9701,0.0013,1800.0000,0.1380,0.0008,0
"2022-03-05T09:30:00Z","2022-03-05T10:00:00Z",3.0008,2.8952,3.0909,0.0027,1800.0000,0.1381,0.0012,0
"2022-03-05T10:00:00Z","2022-03-05T10:30:00Z",3.0440,2.9713,3.1950,0.0026,1800.0000,0.1381,0.0012,0
"2022-03-05T10:30:00Z","2022-03-05T11:00:00Z",3.1086,2.9998,3.2267,0.0021,1800.0000,0.1381,0.0011,0
"2022-03-05T11:00:00Z","2022-03-05T11:30:00Z",3.0540,2.8731,3.1915,0.0048,1800.0000,0.1382,0.0016,0
"2022-03-05T11:30:00Z","2022-03-05T12:00:00Z",3.0531,2.8559,3.2508,0.0072,1800.0000,0.1382,0.0020,0
"2022-03-05T12:00:00Z","2022-03-05T12:30:00Z",3.1018,2.8721,3.3019,0.0145,1800.0000,0.1384,0.0028,0
"2022-03-05T12:30:00Z","2022-03-05T13:00:00Z",3.0927,2.8411,3.2901,0.0146,1800.0000,0.1384,0.0029,0
"2022-03-05T13:00:00Z","2022-03-05T13:30:00Z",3.5194,3.1666,3.9397,0.0367,1800.0000,0.1390,0.0045,0
"2022-03-05T13:30:00Z","2022-03-05T14:00:00Z",4.4420,3.9283,4.8411,0.0996,1800.0000,0.1404,0.0074,0
"2022-03-05T14:00:00Z","2022-03-05T14:30:00Z",5.2886,4.8441,5.6324,0.0202,1800.0000,0.1394,0.0033,0
"2022-03-05T14:30:00Z","2022-03-05T15:00:00Z",5.9911,5.3926,6.6513,0.0758,1800.0000,0.1408,0.0065,0
"2022-03-05T15:00:00Z","2022-03-05T15:30:00Z",6.2909,5.9893,6.8551,0.0341,1800.0000,0.1402,0.0044,0
"2022-03-05T15:30:00Z","2022-03-05T16:00:00Z",6.5438,5.9767,7.4415,0.1237,1800.0000,0.1418,0.0083,0
"2022-03-05T16:00:00Z","2022-03-05T16:30:00Z",7.4827,6.9915,8.0931,0.0870,1800.0000,0.1415,0.0070,0
"2022-03-05T16:30:00Z","2022-03-05T17:00:00Z",8.2597,7.9271,8.7430,0.0290,1800.0000,0.1409,0.0040,0
"2022-03-05T17:00:00Z","2022-03-05T17:30:00Z",8.9061,8.2711,9.6024,0.0849,1800.0000,0.1421,0.0069,0
"2022-03-05T17:30:00Z","2022-03-05T18:00:00Z",9.5029,9.0907,10.0434,0.0412,1800.0000,0.1416,0.0048,0
"2022-03-05T18:00:00Z","2022-03-05T18:30:00Z",9.5765,9.1456,10.5136,0.1015,1800.0000,0.1428,0.0075,0
"2022-03-05T18:30:00Z","2022-03-05T19:00:00Z",10.2378,9.8470,10.6148,0.0345,1800.0000,0.1418,0.0044,0
"2022-03-05T19:00:00Z","2022-03-05T19:30:00Z",10.5069,10.2114,10.9478,0.0208,1800.0000,0.1417,0.0034,0
"2022-03-05T19:30:00Z","2022-03-05T20:00:00Z",10.5793,10.2945,10.9757,0.0386,1800.0000,0.1420,0.0046,0
"2022-03-05T20:00:00Z","2022-03-05T20:30:00Z",10.8779,10.6586,11.1530,0.0089,1800.0000,0.1416,0.0022,0
"2022-03-05T20:30:00Z","2022-03-05T21:00:00Z",10.8430,10.6777,10.9995,0.0046,1800.0000,0.1415,0.0016,0
"2022-03-05T21:00:00Z","2022-03-05T21:30:00Z",10.7692,10.6979,10.8676,0.0012,1800.0000,0.1414,0.0008,0
"2022-03-05T21:30:00Z","2022-03-05T22:00:00Z",10.6664,10.5734,10.7882,0.0040,1800.0000,0.1414,0.0015,0
"2022-03-05T22:00:00Z","2022-03-05T22:30:00Z",10.4873,10.0641,10.7693,0.0440,1800.0000,0.1420,0.0049,0
"2022-03-05T22:30:00Z","2022-03-05T23:00:00Z",9.8387,9.5913,10.0694,0.0241,1800.0000,0.1414,0.0037,0
"2022-03-05T23:00:00Z","2022-03-05T23:30:00Z",9.5692,9.3532,9.6672,0.0050,1800.0000,0.1409,0.0017,0
"2022-03-05T23:30:00Z","2022-03-06T00:00:00Z",9.1552,9.0170,9.3725,0.0072,1800.0000,0.1408,0.0020,0
"2022-03-06T00:00:00Z","2022-03-06T00:30:00Z",9.0468,8.9243,9.2402,0.0044,1800.0000,0.1407,0.0016,0
"2022-03-06T00:30:00Z","2022-03-06T01:00:00Z",8.9569,8.8540,9.0613,0.0021,1800.0000,0.1406,0.0011,0
"2022-03-06T01:00:00Z","2022-03-06T01:30:00Z",8.8527,8.6767,9.0284,0.0089,1800.0000,0.1407,0.0022,0
"2022-03-06T01:30:00Z","2022-03-06T02:00:00Z",8.7967,8.6639,8.9265,0.0028,1800.0000,0.1405,0.0012,0
"2022-03-06T02:00:00Z","2022-03-06T02:30:00Z",8.7856,8.6642,8.9037,0.0028,1800.0000,0.1405,0.0012,0
"2022-03-06T02:30:00Z","2022-03-06T03:00:00Z",8.8470,8.6092,9.0382,0.0130,1800.0000,0.1408,0.0027,0
"2022-03-06T03:00:00Z","2022-03-06T03:30:00Z",8.8811,8.6637,8.9956,0.0061,1800.0000,0.1406,0.0018,0
"2022-03-06T03:30:00Z","2022-03-06T04:00:00Z",8.6509,8.5430,8.8402,0.0040,1800.0000,0.1405,0.0015,0
"2022-03-06T04:00:00Z","2022-03-06T04:30:00Z",8.3737,8.0807,8.6157,0.0259,1800.0000,0.1408,0.0038,0
"2022-03-06T04:30:00Z","2022-03-06T05:00:00Z",7.9759,7.8301,8.1708,0.0067,1800.0000,0.1403,0.0019,0
"2022-03-06T05:00:00Z","2022-03-06T05:30:00Z",8.0578,7.7743,8.4454,0.0421,1800.0000,0.1410,0.0048,0
"2022-03-06T05:30:00Z","2022-03-06T06:00:00Z",8.4910,8.1139,8.8351,0.0226,1800.0000,0.1408,0.0035,0
"2022-03-06T06:00:00Z","2022-03-06T06:30:00Z",8.7888,8.5167,9.1722,0.0367,1800.0000,0.1412,0.0045,0
"2022-03-06T06:30:00Z","2022-03-06T07:00:00Z",8.5841,8.1999,9.0710,0.0292,1800.0000,0.1410,0.0040,0
"2022-03-06T07:00:00Z","2022-03-06T07:30:00Z",8.1950,7.9565,8.5039,0.0245,1800.0000,0.1407,0.0037,0
"2022-03-06T07:30:00Z","2022-03-06T08:00:00Z",9.6964,8.2456,11.2862,0.7986,1800.0000,0.1536,0.0211,0
"2022-03-06T08:00:00Z","2022-03-06T08:30:00Z",11.0000,10.2845,12.0045,0.1589,1800.0000,0.1443,0.0094,0
"2022-03-06T08:30:00Z","2022-03-06T09:00:00Z",13.4188,11.8078,14.5844,0.6024,1800.0000,0.1520,0.0183,0
"2022-03-06T09:00:00Z","2022-03-06T09:30:00Z",14.9858,14.5855,15.3215,0.0446,1800.0000,0.1439,0.0050,0
"2022-03-06T09:30:00Z","2022-03-06T10:00:00Z",15.4582,15.2123,15.6240,0.0054,1800.0000,0.1434,0.0017,0
"2022-03-06T10:00:00Z","2022-03-06T10:30:00Z",15.5289,15.3667,15.6809,0.0069,1800.0000,0.1435,0.0020,0
"2022-03-06T10:30:00Z","2022-03-06T11:00:00Z",15.6693,15.5234,15.8030,0.0038,1800.0000,0.1435,0.0015,0
"2022-03-06T11:00:00Z","2022-03-06T11:30:00Z",15.8458,15.6504,16.0421,0.0125,1800.0000,0.1437,0.0026,0
"2022-03-06T11:30:00Z","2022-03-06T12:00:00Z",16.3241,15.9409,16.5855,0.0244,1800.0000,0.1441,0.0037,0
"2022-03-06T12:00:00Z","2022-03-06T12:30:00Z",16.8300,16.5199,17.0978,0.0194,1800.0000,0.1443,0.0033,0
"2022-03-06T12:30:00Z","2022-03-06T13:00:00Z",17.2783,17.0765,17.5117,0.0184,1800.0000,0.1445,0.0032,0
"2022-03-06T13:00:00Z","2022-03-06T13:30:00Z",17.6209,17.4101,17.8426,0.0121,1800.0000,0.1445,0.0026,0
"2022-03-06T13:30:00Z","2022-03-06T14:00:00Z",18.1180,17.8015,18.3871,0.0224,1800.0000,0.1449,0.0035,0
"2022-03-06T14:00:00Z","2022-03-06T14:30:00Z",18.4803,18.2717,18.6357,0.0108,1800.0000,0.1448,0.0024,0
"2022-03-06T14:30:00Z","2022-03-06T15:00:00Z",18.3888,18.0905,18.6828,0.0288,1800.0000,0.1451,0.0040,0
"2022-03-06T15:00:00Z","2022-03-06T15:30:00Z",18.9135,18.6832,19.3142,0.0288,1800.0000,0.1454,0.0040,0
"2022-03-06T15:30:00Z","2022-03-06T16:00:00Z",19.0525,18.5845,19.3295,0.0316,1800.0000,0.1454,0.0042,0
"2022-03-06T16:00:00Z","2022-03-06T16:30:00Z",18.1450,17.5644,18.9603,0.2000,1800.0000,0.1478,0.0105,0
"2022-03-06T16:30:00Z","2022-03-06T17:00:00Z",18.6679,18.0949,19.4192,0.1877,1800.0000,0.1478,0.0102,0
"2022-03-06T17:00:00Z","2022-03-06T17:30:00Z",19.9197,19.4214,20.3435,0.0729,1800.0000,0.1465,0.0064,0
"2022-03-06T17:30:00Z","2022-03-06T18:00:00Z",21.0117,20.3326,21.6730,0.1559,1800.0000,0.1483,0.0093,0
"2022-03-06T18:00:00Z","2022-03-06T18:30:00Z",22.3865,21.6717,22.9603,0.1355,1800.0000,0.1485,0.0087,0
"2022-03-06T18:30:00Z","2022-03-06T19:00:00Z",23.3016,22.8845,23.9460,0.0927,1800.0000,0.1483,0.0072,0
"2022-03-06T19:00:00Z","2022-03-06T19:30:00Z",23.9361,23.7156,24.2368,0.0208,1800.0000,0.1473,0.0034,0
"2022-03-06T19:30:00Z","2022-03-06T20:00:00Z",24.0427,23.8030,24.2701,0.0111,1800.0000,0.1472,0.0025,0
"2022-03-06T20:00:00Z","2022-03-06T20:30:00Z",24.2410,24.1304,24.3736,0.0036,1800.0000,0.1471,0.0014,0
"2022-03-06T20:30:00Z","2022-03-06T21:00:00Z",24.5121,24.2894,24.6203,0.0081,1800.0000,0.1473,0.0021,0
"2022-03-06T21:00:00Z","2022-03-06T21:30:00Z",24.4590,24.3653,24.5160,0.0021,1800.0000,0.1472,0.0011,0
"2022-03-06T21:30:00Z","2022-03-06T22:00:00Z",24.4373,24.3580,24.5034,0.0020,1800.0000,0.1472,0.0011,0
"2022-03-06T22:00:00Z","2022-03-06T22:30:00Z",24.2295,23.9956,24.4732,0.0162,1800.0000,0.1474,0.0030,0
"2022-03-06T22:30:00Z","2022-03-06T23:00:00Z",23.8713,23.6418,24.0657,0.0141,1800.0000,0.1472,0.0028,0
"2022-03-06T23:00:00Z","2022-03-06T23:30:00Z",23.5894,23.4680,23.7282,0.0027,1800.0000,0.1469,0.0012,0
"2022-03-06T23:30:00Z","2022-03-07T00:00:00Z",23.4213,23.2671,23.5727,0.0076,1800.0000,0.1469,0.0021,0
"2022-03-07T00:00:00Z","2022-03-07T00:30:00Z",23.2240,23.0638,23.4254,0.0058,1800.0000,0.1468,0.0018,0
"2022-03-07T00:30:00Z","2022-03-07T01:00:00Z",22.9880,22.8411,23.1988,0.0065,1800.0000,0.1467,0.0019,0
"2022-03-07T01:00:00Z","2022-03-07T01:30:00Z",22.6657,22.4314,22.8977,0.0155,1800.0000,0.1467,0.0029,0
"2022-03-07T01:30:00Z","2022-03-07T02:00:00Z",22.3355,22.1436,22.4959,0.0066,1800.0000,0.1464,0.0019,0
"2022-03-07T02:00:00Z","2022-03-07T02:30:00Z",22.3511,22.1936,22.4832,0.0036,1800.0000,0.1463,0.0014,0
"2022-03-07T02:30:00Z","2022-03-07T03:00:00Z",22.4057,22.2404,22.5451,0.0055,1800.0000,0.1464,0.0017,0
"2022-03-07T03:00:00Z","2022-03-07T03:30:00Z",22.3769,22.1678,22.5688,0.0144,1800.0000,0.1465,0.0028,0
"2022-03-07T03:30:00Z","2022-03-07T04:00:00Z",21.9768,21.8235,22.1670,0.0085,1800.0000,0.1463,0.0022,0
"2022-03-07T04:00:00Z","2022-03-07T04:30:00Z",21.6484,21.3984,21.8768,0.0203,1800.0000,0.1463,0.0034,0
"2022-03-07T04:30:00Z","2022-03-07T05:00:00Z",21.2690,21.0047,21.5337,0.0251,1800.0000,0.1463,0.0037,0
"2022-03-07T05:00:00Z","2022-03-07T05:30:00Z",20.8369,20.6631,21.0572,0.0065,1800.0000,0.1458,0.0019,0
"2022-03-07T05:30:00Z","2022-03-07T06:00:00Z",20.4919,20.2356,20.6894,0.0156,1800.0000,0.1457,0.0029,0
"2022-03-07T06:00:00Z","2022-03-07T06:30:00Z",20.2232,20.0730,20.3386,0.0047,1800.0000,0.1454,0.0016,0
"2022-03-07T06:30:00Z","2022-03-07T07:00:00Z",20.0966,19.9931,20.2207,0.0028,1800.0000,0.1454,0.0013,0
"2022-03-07T07:00:00Z","2022-03-07T07:30:00Z",19.9775,19.7754,20.0761,0.0046,1800.0000,0.1453,0.0016,0
"2022-03-07T07:30:00Z","2022-03-07T08:00:00Z",19.7342,19.5957,19.9168,0.0063,1800.0000,0.1453,0.0019,0
"2022-03-07T08:00:00Z","2022-03-07T08:30:00Z",19.3939,19.0745,19.6382,0.0236,1800.0000,0.1454,0.0036,0
"2022-03-07T08:30:00Z","2022-03-07T09:00:00Z",18.9942,18.8339,19.1270,0.0061,1800.0000,0.1449,0.0018,0
"2022-03-07T09:00:00Z","2022-03-07T09:30:00Z",18.7363,18.6023,18.9515,0.0071,1800.0000,0.1449,0.0020,0
"2022-03-07T09:30:00Z","2022-03-07T10:00:00Z",18.6308,18.5459,18.7218,0.0021,1800.0000,0.1447,0.0011,0
"2022-03-07T10:00:00Z","2022-03-07T10:30:00Z",18.3911,18.0649,18.6356,0.0246,1800.0000,0.1450,0.0037,0
"2022-03-07T10:30:00Z","2022-03-07T11:00:00Z",17.8626,17.6703,18.1591,0.0155,1800.0000,0.1447,0.0029,0
"2022-03-07T11:00:00Z","2022-03-07T11:30:00Z",17.5758,17.4120,17.7386,0.0061,1800.0000,0.1443,0.0018,0
"2022-03-07T11:30:00Z","2022-03-07T12:00:00Z",17.3854,17.2814,17.5053,0.0033,1800.0000,0.1442,0.0014,0
"2022-03-07T12:00:00Z","2022-03-07T12:30:00Z",17.7551,17.4526,18.0711,0.0340,1800.0000,0.1449,0.0043,0
"2022-03-07T12:30:00Z","2022-03-07T13:00:00Z",18.3302,18.0647,18.6394,0.0263,1800.0000,0.1450,0.0038,0
"2022-03-07T13:00:00Z","2022-03-07T13:30:00Z",18.9504,18.6384,19.3417,0.0269,1800.0000,0.1454,0.0039,0
"2022-03-07T13:30:00Z","2022-03-07T14:00:00Z",19.7168,19.3066,20.1972,0.0606,1800.0000,0.1462,0.0058,0
"2022-03-07T14:00:00Z","2022-03-07T14:30:00Z",20.3696,20.1762,20.5332,0.0067,1800.0000,0.1455,0.0019,0
"2022-03-07T14:30:00Z","2022-03-07T15:00:00Z",20.4168,20.2205,20.6929,0.0128,1800.0000,0.1457,0.0027,0
"2022-03-07T15:00:00Z","2022-03-07T15:30:00Z",20.7071,20.4552,21.1930,0.0438,1800.0000,0.1464,0.0049,0
"2022-03-07T15:30:00Z","2022-03-07T16:00:00Z",21.3283,20.8699,21.8672,0.1030,1800.0000,0.1476,0.0076,0
"2022-03-07T16:00:00Z","2022-03-07T16:30:00Z",21.9443,21.5463,22.3348,0.0515,1800.0000,0.1470,0.0053,0
"2022-03-07T16:30:00Z","2022-03-07T17:00:00Z",22.7697,22.3241,23.2868,0.0678,1800.0000,0.1476,0.0061,0
"2022-03-07T17:00:00Z","2022-03-07T17:30:00Z",23.2772,23.0662,23.6946,0.0192,1800.0000,0.1471,0.0033,0
"2022-03-07T17:30:00Z","2022-03-07T18:00:00Z",23.9525,23.6324,24.3332,0.0313,1800.0000,0.1475,0.0042,0
"2022-03-07T18:00:00Z","2022-03-07T18:30:00Z",24.2800,24.1546,24.4345,0.0050,1800.0000,0.1472,0.0017,0
"2022-03-07T18:30:00Z","2022-03-07T19:00:00Z",24.5751,24.3436,24.9988,0.0187,1800.0000,0.1476,0.0032,0
"2022-03-07T19:00:00Z","2022-03-07T19:30:00Z",25.0583,24.9136,25.2810,0.0059,1800.0000,0.1476,0.0018,0
"2022-03-07T19:30:00Z","2022-03-07T20:00:00Z",25.3206,25.1397,25.4534,0.0031,1800.0000,0.1476,0.0013,0
"2022-03-07T20:00:00Z","2022-03-07T20:30:00Z",25.3917,25.3267,25.4456,0.0013,1800.0000,0.1476,0.0008,0
"2022-03-07T20:30:00Z","2022-03-07T21:00:00Z",25.1889,25.1113,25.3297,0.0036,1800.0000,0.1475,0.0014,0
"2022-03-07T21:00:00Z","2022-03-07T21:30:00Z",24.9953,24.6336,25.1177,0.0176,1800.0000,0.1477,0.0031,0
"2022-03-07T21:30:00Z","2022-03-07T22:00:00Z",24.3961,24.1136,24.8297,0.0381,1800.0000,0.1479,0.0046,0
"2022-03-07T22:00:00Z","2022-03-07T22:30:00Z",24.4591,24.2377,24.7371,0.0217,1800.0000,0.1476,0.0035,0
"2022-03-07T22:30:00Z","2022-03-07T23:00:00Z",24.2409,23.9960,24.6450,0.0346,1800.0000,0.1477,0.0044,0
"2022-03-07T23:00:00Z","2022-03-07T23:30:00Z",24.0078,23.8627,24.1110,0.0025,1800.0000,0.1470,0.0012,0
"2022-03-07T23:30:00Z","2022-03-08T00:00:00Z",24.3604,24.0723,24.5080,0.0118,1800.0000,0.1473,0.0026,0
"2022-03-08T00:00:00Z","2022-03-08T00:30:00Z",24.1688,23.7675,24.4879,0.0442,1800.0000,0.1478,0.0050,0
"2022-03-08T00:30:00Z","2022-03-08T01:00:00Z",22.3048,20.1196,23.7696,1.6053,1800.0000,0.1694,0.0299,0
"2022-03-08T01:00:00Z","2022-03-08T01:30:00Z",19.6133,19.2044,20.1260,0.0527,1800.0000,0.1461,0.0054,0
"2022-03-08T01:30:00Z","2022-03-08T02:00:00Z",19.1022,18.7777,19.2689,0.0136,1800.0000,0.1451,0.0028,0
"2022-03-08T02:00:00Z","2022-03-08T02:30:00Z",19.3338,19.2349,19.4847,0.0028,1800.0000,0.1450,0.0013,0
"2022-03-08T02:30:00Z","2022-03-08T03:00:00Z",18.3262,17.4562,19.3386,0.3160,1800.0000,0.1497,0.0132,0
"2022-03-08T03:00:00Z","2022-03-08T03:30:00Z",16.9687,16.5114,17.4561,0.0722,1800.0000,0.1453,0.0063,0
"2022-03-08T03:30:00Z","2022-03-08T04:00:00Z",15.9196,15.3233,16.5427,0.1474,1800.0000,0.1460,0.0091,0
"2022-03-08T04:00:00Z","2022-03-08T04:30:00Z",14.5116,13.3772,15.3244,0.4512,1800.0000,0.1501,0.0158,0
"2022-03-08T04:30:00Z","2022-03-08T05:00:00Z",12.6356,11.9028,13.3772,0.1527,1800.0000,0.1448,0.0092,0
"2022-03-08T05:00:00Z","2022-03-08T05:30:00Z",11.2741,10.7457,11.9032,0.1160,1800.0000,0.1436,0.0080,0
"2022-03-08T05:30:00Z","2022-03-08T06:00:00Z",10.4210,10.1125,10.7449,0.0313,1800.0000,0.1418,0.0042,0
"2022-03-08T06:00:00Z","2022-03-08T06:30:00Z",9.7869,9.4176,10.1122,0.0380,1800.0000,0.1416,0.0046,0
"2022-03-08T06:30:00Z","2022-03-08T07:00:00Z",9.1484,8.9729,9.4180,0.0173,1800.0000,0.1410,0.0031,0
"2022-03-08T07:00:00Z","2022-03-08T07:30:00Z",8.8643,8.6698,8.9984,0.0083,1800.0000,0.1407,0.0022,0
"2022-03-08T07:30:00Z","2022-03-08T08:00:00Z",8.5514,8.4342,8.6702,0.0034,1800.0000,0.1405,0.0014,0
"2022-03-08T08:00:00Z","2022-03-08T08:30:00Z",8.3321,8.0680,8.4836,0.0136,1800.0000,0.1405,0.0028,0
"2022-03-08T08:30:00Z","2022-03-08T09:00:00Z",7.8596,7.6846,8.0687,0.0109,1800.0000,0.1403,0.0025,0
"2022-03-08T09:00:00Z","2022-03-08T09:30:00Z",7.5787,7.4485,7.6958,0.0056,1800.0000,0.1401,0.0018,0
"2022-03-08T09:30:00Z","2022-03-08T10:00:00Z",7.2990,7.1759,7.4504,0.0089,1800.0000,0.1400,0.0022,0
"2022-03-08T10:00:00Z","2022-03-08T10:30:00Z",7.0905,6.8682,7.2043,0.0092,1800.0000,0.1399,0.0023,0
"2022-03-08T10:30:00Z","2022-03-08T11:00:00Z",6.7200,6.6001,6.8702,0.0057,1800.0000,0.1397,0.0018,0
"2022-03-08T11:00:00Z","2022-03-08T11:30:00Z",6.4717,6.3480,6.5999,0.0054,1800.0000,0.1396,0.0017,0
"2022-03-08T11:30:00Z","2022-03-08T12:00:00Z",6.2153,6.1499,6.3585,0.0023,1800.0000,0.1395,0.0011,0
"2022-03-08T12:00:00Z","2022-03-08T12:30:00Z",6.1463,6.1335,6.1671,0.0001,1800.0000,0.1394,0.0002,0
"2022-03-08T12:30:00Z","2022-03-08T13:00:00Z",6.0991,5.9930,6.2041,0.0021,1800.0000,0.1394,0.0011,0
"2022-03-08T13:00:00Z","2022-03-08T13:30:00Z",5.9507,5.8990,6.0178,0.0008,1800.0000,0.1393,0.0007,0
"2022-03-08T13:30:00Z","2022-03-08T14:00:00Z",5.9820,5.8295,6.1513,0.0074,1800.0000,0.1394,0.0020,0
"2022-03-08T14:00:00Z","2022-03-08T14:30:00Z",6.1274,5.9164,6.3686,0.0098,1800.0000,0.1396,0.0023,0
"2022-03-08T14:30:00Z","2022-03-08T15:00:00Z",6.1831,6.0185,6.6576,0.0173,1800.0000,0.1398,0.0031,0
"2022-03-08T15:00:00Z","2022-03-08T15:30:00Z",6.4449,6.1487,6.8349,0.0297,1800.0000,0.1401,0.0041,0
"2022-03-08T15:30:00Z","2022-03-08T16:00:00Z",7.0294,6.5110,7.7304,0.0974,1800.0000,0.1416,0.0074,0
"2022-03-08T16:00:00Z","2022-03-08T16:30:00Z",7.3259,6.8546,8.0285,0.0756,1800.0000,0.1413,0.0065,0
"2022-03-08T16:30:00Z","2022-03-08T17:00:00Z",7.5836,7.2679,7.9795,0.0269,1800.0000,0.1405,0.0039,0
"2022-03-08T17:00:00Z","2022-03-08T17:30:00Z",7.8378,7.3908,8.3060,0.0467,1800.0000,0.1410,0.0051,0
"2022-03-08T17:30:00Z","2022-03-08T18:00:00Z",8.1837,7.7075,8.8851,0.1062,1800.0000,0.1422,0.0077,0
"2022-03-08T18:00:00Z","2022-03-08T18:30:00Z",8.5379,7.8118,9.2337,0.0792,1800.0000,0.1419,0.0066,0
"2022-03-08T18:30:00Z","2022-03-08T19:00:00Z",8.9405,8.4387,9.6125,0.0620,1800.0000,0.1418,0.0059,0
"2022-03-08T19:00:00Z","2022-03-08T19:30:00Z",9.0904,8.7120,9.7898,0.0587,1800.0000,0.1418,0.0057,0
"2022-03-08T19:30:00Z","2022-03-08T20:00:00Z",9.1961,8.8930,9.7293,0.0301,1800.0000,0.1413,0.0041,0
"2022-03-08T20:00:00Z","2022-03-08T20:30:00Z",9.5669,9.2637,9.9944,0.0309,1800.0000,0.1415,0.0041,0
"2022-03-08T20:30:00Z","2022-03-08T21:00:00Z",9.5593,9.2694,10.3572,0.0563,1800.0000,0.1420,0.0056,0
"2022-03-08T21:00:00Z","2022-03-08T21:30:00Z",9.1688,8.3942,10.0769,0.2531,1800.0000,0.1449,0.0119,0
"2022-03-08T21:30:00Z","2022-03-08T22:00:00Z",8.4213,7.9888,8.8951,0.0459,1800.0000,0.1412,0.0051,0
"2022-03-08T22:00:00Z","2022-03-08T22:30:00Z",8.0525,7.9018,8.1784,0.0047,1800.0000,0.1403,0.0016,0
"2022-03-08T22:30:00Z","2022-03-08T23:00:00Z",7.9730,7.8276,8.0814,0.0070,1800.0000,0.1403,0.0020,0
"2022-03-08T23:00:00Z","2022-03-08T23:30:00Z",7.7122,7.5885,7.8472,0.0040,1800.0000,0.1401,0.0015,0
"2022-03-08T23:30:00Z","2022-03-09T00:00:00Z",7.5249,7.3898,7.6478,0.0062,1800.0000,0.1401,0.0019,0
"2022-03-09T00:00:00Z","2022-03-09T00:30:00Z",7.5218,7.4327,7.5697,0.0009,1800.0000,0.1400,0.0007,0
"2022-03-09T00:30:00Z","2022-03-09T01:00:00Z",7.4642,7.3428,7.5584,0.0017,1800.0000,0.1400,0.0010,0
"2022-03-09T01:00:00Z","2022-03-09T01:30:00Z",7.4701,7.3687,7.5897,0.0018,1800.0000,0.1400,0.0010,0
"2022-03-09T01:30:00Z","2022-03-09T02:00:00Z",7.5893,7.4866,7.6656,0.0015,1800.0000,0.1400,0.0009,0
"2022-03-09T02:00:00Z","2022-03-09T02:30:00Z",7.6492,7.4802,7.7717,0.0037,1800.0000,0.1401,0.0014,0
"2022-03-09T02:30:00Z","2022-03-09T03:00:00Z",7.4667,7.3625,7.5726,0.0014,1800.0000,0.1400,0.0009,0
"2022-03-09T03:00:00Z","2022-03-09T03:30:00Z",7.4558,7.3557,7.5694,0.0026,1800.0000,0.1400,0.0012,0
"2022-03-09T03:30:00Z","2022-03-09T04:00:00Z",7.3695,7.2246,7.5144,0.0043,1800.0000,0.1400,0.0016,0
"2022-03-09T04:00:00Z","2022-03-09T04:30:00Z",7.0753,6.8219,7.3228,0.0185,1800.0000,0.1401,0.0032,0
"2022-03-09T04:30:00Z","2022-03-09T05:00:00Z",6.7425,6.6624,6.8369,0.0021,1800.0000,0.1397,0.0011,0
"2022-03-09T05:00:00Z","2022-03-09T05:30:00Z",6.5281,6.4079,6.6656,0.0043,1800.0000,0.1396,0.0016,0
"2022-03-09T05:30:00Z","2022-03-09T06:00:00Z",6.3992,6.3563,6.4361,0.0003,1800.0000,0.1395,0.0004,0
"2022-03-09T06:00:00Z","2022-03-09T06:30:00Z",6.4015,6.3643,6.4347,0.0003,1800.0000,0.1395,0.0004,0
"2022-03-09T06:30:00Z","2022-03-09T07:00:00Z",6.4086,6.3671,6.4558,0.0005,1800.0000,0.1395,0.0005,0
"2022-03-09T07:00:00Z","2022-03-09T07:30:00Z",6.3878,6.3374,6.4237,0.0003,1800.0000,0.1395,0.0004,0
"2022-03-09T07:30:00Z","2022-03-09T08:00:00Z",6.4776,6.4018,6.5412,0.0014,1800.0000,0.1395,0.0009,0
